,text,label,text_uncleaned
4352,ganjar pranowo memastikan bahwa pendidikan inklusif merata di seluruh wilayah#ganjarpranowopranowopilihanumat #ganjarmahfudrebound #jnk,Sosial Budaya,Ganjar Pranowo memastikan bahwa pendidikan inklusif merata di seluruh wilayah.#GanjarPranowoPranowoPilihanUmat #GanjarMahfudRebound #JNK https://t.co/4Ugus7cXC9
4353,capres ganjar pranowo berkomitmen untuk menjaga keutuhan konstitusi atau aturan dasar negara demi keadilan#ganjarpranowopilihanumat,Ideologi,Capres Ganjar Pranowo berkomitmen untuk menjaga keutuhan Konstitusi atau aturan dasar negara demi keadilan.#GanjarPranowoPilihanUmat https://t.co/wePpVipWnT
4354,sekretaris dewan pakar timnas amin wijayanto samirin sebut aniesmuhaimin akan menghapus pph untuk kelompok tertentu agar pajak menjadi stimulus pergerakan ekonomi,Ekonomi,"RT Sekretaris Dewan Pakar Timnas AMIN, Wijayanto Samirin sebut Anies-Muhaimin akan menghapus PPH untuk kelompok tertentu agar pajak menjadi stimulus pergerakan ekonomi. https://t.co/NvWu40fW2L [RE kumparan]"
4355,capres cawapres ganjar pranowo mahfud md pemimpin yang menjunjung tinggi nilainilai keadilan dan kebersamaan jnd #jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi,Capres Cawapres Ganjar Pranowo Mahfud MD pemimpin yang menjunjung tinggi nilai-nilai keadilan dan kebersamaan. JN18D1 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/zPsvNCA5wk
4356,calon presiden capres nomor ururt prabowo subianto bakal menghadiri rapat pimpinan nasional rapimnas #indonesiasentris #indonesiahijau #02melanjutkan #anakmudaindonesiaemas prabowo subianto,Politik,Calon Presiden (Capres) Nomor ururt 2 Prabowo Subianto bakal menghadiri Rapat Pimpinan Nasional (Rapimnas) #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto
4357,calon presiden capres nomor urut ganjar pranowo kembali melanjutkan kegiatan kampanye di daerah blora jawa tengah kamis setibanya di lokasi ganjar turun dari mobilnya kemudian menghampiri petani yang tengah menabur pupuk melihat kegiatan petani itu ganjar bergabung dengan para petani untuk ikut menaburkan pupuk terlihat ganjar ditemani oleh sejumlah para petani dalam kunjungan itu ganjar mendengarkan keluh kesah petani yang masih memiliki utang kredit usaha rakyat kur menurut ganjar timnya akan mengidentifikasi setiap masalah petani yang terjerat utang kur guna mengklasifikasi kelayakan penerima bantuan program pemutihan hutang tak hanya utang kur ganjar juga mendengarkan warga lain yang mengatakan dirinya tidak pernah mendapatkan bantuan langsung tunai blt saya mau tanya pembagian blt di sini merata atau tidak tanya ganjar ganjar juga dengar keluhan mengenai sulitnya mendapatkan pupuk subsidi di blora karena kuotanya dikurangi saat ini ganjar berkomitmen pupuk subsidi jumlahnya tidak dikurangi akan tetapi diperbaiki pengelolaan datanya agar pupuk subsidi bisa tepat sasaran sehingga bisa menghasilkan ketahanan dan kedaulatan pangan #pdiperjuangan #ganjaruntuksemua #ganjarpresiden #menangkanganjar #nomor3pilihanku #ganjarmahfud2024 #ganjarsatset #mahfudtastes,Sosial Budaya,"RT Calon presiden (capres) nomor urut 3, Ganjar Pranowo kembali melanjutkan kegiatan kampanye di daerah Blora, Jawa Tengah, Kamis (04/01). Setibanya di lokasi, Ganjar turun dari mobilnya kemudian menghampiri petani yang tengah menabur pupuk. Melihat kegiatan petani itu, Ganjar bergabung dengan para petani untuk ikut menaburkan pupuk. Terlihat Ganjar ditemani oleh sejumlah para petani. Dalam kunjungan itu, Ganjar mendengarkan keluh kesah petani yang masih memiliki utang Kredit Usaha Rakyat (KUR). Menurut Ganjar, timnya akan mengidentifikasi setiap masalah petani yang terjerat utang KUR guna mengklasifikasi kelayakan penerima bantuan program pemutihan hutang. Tak hanya Utang KUR, Ganjar juga mendengarkan Warga lain yang mengatakan dirinya tidak pernah mendapatkan Bantuan Langsung Tunai (BLT). ""Saya mau tanya, pembagian BLT di sini merata atau tidak?"" tanya Ganjar. Ganjar juga dengar keluhan mengenai sulitnya mendapatkan pupuk subsidi di Blora karena kuotanya dikurangi saat ini. Ganjar berkomitmen pupuk subsidi jumlahnya tidak dikurangi. Akan tetapi, diperbaiki pengelolaan datanya agar pupuk subsidi bisa tepat sasaran sehingga bisa menghasilkan ketahanan dan kedaulatan pangan. #PDIPerjuangan #GanjarUntukSemua #GanjarPresiden #MEnangkanGAnjar #Nomor3Pilihanku #GanjarMahfud2024 #GanjarSatSet #MahfudTasTes [RE PDI_Perjuangan]"
4358,sosok pemimpin yg berjiwa besar tdk emosional kaya hati amanah sehat selalu pa anies insya allah presiden aamiin,Politik,"@rNVrjIDcZlnvW+iYR/4OvOpHpgWNqeF+z1mlNHSpklw= Sosok pemimpin yg berjiwa besar, tdk emosional, kaya hati, amanah.. sehat selalu pa Anies, insya Allah presiden 2024.. Aamiin"
4359,gak usah ragu ganjar pranowo mahfud md bakal jadi tim yang bawa indonesia ke arah yang keren #pilihganjarpranowomahfudmd di pilpres feb rjnxybr #jnk #ganjarmahfudrebound #ganjarpranowopilihanumat #tabrakprof,Politik,"Gak usah ragu, Ganjar Pranowo Mahfud MD bakal jadi tim yang bawa Indonesia ke arah yang keren! #PilihGanjarPranowoMahfudMD di Pilpres 14 Feb 2024!RJNx""yBr #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #TabrakProf https://t.co/p6CFHx8ag9"
4360,anak muda indonesia the future of this nation is in your hand its the time for change anies for presidentsampaikan yg harus disampaikan kepada teman lainnya karena sudah saatnya adu ide gagasantunjukan karyakarya pak anies untuk perubahan indonesia lebih baik lagi,Ideologi,"RT Anak Muda Indonesia, the future of this nation is in your hand. It's the time for change. Anies for President..sampaikan yg harus disampaikan kepada teman lainnya karena sudah saatnya adu ide &amp; gagasan...tunjukan karya-karya Pak Anies untuk Perubahan Indonesia lebih baik lagi https://t.co/S9S9Kanr0z [RE Yurissa_Samosir]"
4361,sampai kapan kubu prabowo bodohi rakyat oleh tiand raharjo sangat menggelitik sebenarnya melihat kubu prabowogibran dengan masif mengampanyekan pilpres satu putaran dengan alasan menghemat uang negara ini tentu pembodohan sekaligus pengkerdilan yang luar biasa terhadap hakhak rakyat kemungkinan prabowo kalah di putaran dua memang sangat besar dan narasi itu mudah kita tebak hanya untuk menutupi kepanikan yang makin mendera kubu mereka bayangkan saja segala infrastruktur negara sudah dipakai dari mulai aparat hingga penjabat kepala daerah juga sudah dilibatkan untuk memenangkan prabowogibran tapi hasil surveinya masih saja mentok tak kunjung mencapai persen itu adalah fakta yang sulit dibantah kita tahu beberapa hari lalu sempat viral foto pj gubernur jateng nana menjemput prabowo dan tim kampanyenya di bandara ahmadyani saat perayaan hut psi kapasitas prabowo saat itu jelas bukan sebagai menteri melainkan capres apakah anda percaya nana bakal diam saja dan tidak berusaha menambal suara untuk prabowo dengan posisinya saat ini namun ternyata masyarakat tak mudah ditekan dan itulah yang terjadi di lapangan masyarakat tetap berpegang teguh dengan pendirian untuk menentukan siapa sosok yang layak memimpin negeri ini dan prabowo rupanya jauh dari figur yang diharapkan barangkali bukan hanya jejak masa lalunya yang hitam namun juga karena kinerjakinerjanya yang justru kerap menyodorkan kegagalan contoh konkret adalah mangkraknya food estate yang menghabiskan duit negara triliunan rakyat adalah pembaca peristiwa yang baik jika melihat pelanggaran pada pilpres kali ini yang paling banyak memang kubu prabowo bukan hanya pelanggaran sebetulnya namun juga arogansi dan kesewenangwenangan yang mereka perlihatkan dengan beringas dari mulai mempermainkan hukum lewat mahkamah konstitusi perusakan baliho kubu rival hingga tindakantindakan intimidatif pada putaran kedua sudah pasti seluruh akal sehat dan nalar publik akan bersatu membakar semangat untuk mencegah kesewenangwenangan itu berkuasa inilah yang bikin kubu prabowo ketakutan bukan main dan mulai menyenandungkan halhal konyol kita percaya daulat akan selamanya berada di tangan rakyat tak ada yang bisa membendung tekad yang sudah membara menyalanyala belum lagi jika kita bicara soal logistik kubu prabowo mungkin saja keteteran di putaran kedua karena kampanye saat ini yang sudah begitu masif baliho bertebaran dimanamana iklan media sosial yang nilai biayanya sangat fantastis belum lagi biaya publik figur yang mereka gunakan sebagai buzzer dan hasilnya justru bikin mereka uringuringan geram bukan kepalang para pelaku survei kredibel beberapa kali bahkan menyebutkan tidak ditemukan adanya data bahwa pilpres akan terjadi satu putaran jika melihat hasil survei saat ini peluang besar putaran kedua prabowo akan berhadaphadapan dengan ganjar pranowo,Politik,"RT Sampai Kapan Kubu Prabowo Bodohi Rakyat? Oleh : Tiand raharjo Sangat menggelitik sebenarnya melihat kubu Prabowo-Gibran dengan masif mengampanyekan Pilpres satu putaran dengan alasan menghemat uang negara. Ini tentu pembodohan sekaligus pengkerdilan yang luar biasa terhadap hak-hak rakyat. Kemungkinan Prabowo kalah di putaran dua memang sangat besar, dan narasi itu mudah kita tebak hanya untuk menutupi kepanikan yang makin mendera kubu mereka. Bayangkan saja segala infrastruktur negara sudah dipakai, dari mulai aparat, hingga penjabat kepala daerah juga sudah dilibatkan untuk memenangkan Prabowo-Gibran. Tapi hasil surveinya masih saja mentok, tak kunjung mencapai 50 persen. Itu adalah fakta yang sulit dibantah. Kita tahu beberapa hari lalu sempat viral foto PJ Gubernur Jateng Nana menjemput Prabowo dan tim kampanyenya di bandara Ahmadyani saat perayaan HUT PSI. Kapasitas Prabowo saat itu jelas bukan sebagai menteri, melainkan capres. Apakah anda percaya Nana bakal diam saja dan tidak berusaha menambal suara untuk Prabowo dengan posisinya saat ini? Namun ternyata masyarakat tak mudah ditekan, dan itulah yang terjadi di lapangan. Masyarakat tetap berpegang teguh dengan pendirian untuk menentukan siapa sosok yang layak memimpin negeri ini. Dan Prabowo rupanya jauh dari figur yang diharapkan. Barangkali bukan hanya jejak masa lalunya yang hitam, namun juga karena kinerja-kinerjanya yang justru kerap menyodorkan kegagalan. Contoh konkret adalah mangkraknya food estate yang menghabiskan duit negara triliunan. Rakyat adalah pembaca peristiwa yang baik. Jika melihat pelanggaran pada Pilpres kali ini, yang paling banyak memang kubu Prabowo. Bukan hanya pelanggaran sebetulnya, namun juga arogansi dan kesewenang-wenangan yang mereka perlihatkan dengan beringas. Dari mulai mempermainkan hukum lewat Mahkamah Konstitusi, perusakan baliho kubu rival, hingga tindakan-tindakan intimidatif. Pada putaran kedua, sudah pasti seluruh akal sehat dan nalar publik akan bersatu membakar semangat untuk mencegah kesewenang-wenangan itu berkuasa. Inilah yang bikin kubu Prabowo ketakutan bukan main dan mulai menyenandungkan hal-hal konyol. Kita percaya daulat akan selamanya berada di tangan rakyat. Tak ada yang bisa membendung tekad yang sudah membara menyala-nyala. Belum lagi jika kita bicara soal logistik, kubu Prabowo mungkin saja keteteran di putaran kedua karena kampanye saat ini yang sudah begitu masif. Baliho bertebaran dimana-mana, iklan media sosial yang nilai biayanya sangat fantastis, belum lagi biaya publik figur yang mereka gunakan sebagai buzzer. Dan hasilnya? Justru bikin mereka uring-uringan, geram bukan kepalang. Para pelaku survei kredibel beberapa kali bahkan menyebutkan tidak ditemukan adanya data bahwa Pilpres akan terjadi satu putaran. Jika melihat hasil survei saat ini, peluang besar putaran kedua, Prabowo akan berhadap-hadapan dengan Ganjar Pranowo. [RE Melihat_Indo]"
4362,jangan sampai kecurangan pemilu terjadi lagi memilih prabowo dan gibran sama saja melanjutkan jokowi periode #diskualifikasipaslon2 #diskualifikasipaslon2,Politik,RT Jangan sampai kecurangan Pemilu terjadi lagi. Memilih prabowo dan gibran sama saja melanjutkan jokowi 3 periode. #DiskualifikasiPaslon2 #DiskualifikasiPaslon2 https://t.co/NIGAEgDahS [RE yaniarsim]
4363,masa depan yang cerah dengan kebersamaan keumatan #jnk solid mendukung ganjar pranowo dan mahfud md di pilpres mendatang#ganjarmahfudrebound #ganjarpranowopilihanumat,Politik,Masa depan yang cerah dengan kebersamaan keumatan. #JNK solid mendukung Ganjar Pranowo dan Mahfud MD di pilpres mendatang.#GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/n01ox4lKim
4364,di sorong papua pak anies mengunjungi masjid yayasan islamic center hj aliyyah baswedan yg didirikan sejak oleh ibunya pak anies dibangun diatas batu yg didatangkan dari gaza yg berlumuran darah para suhada palestina,Sosial Budaya,"RT Di Sorong Papua , Pak Anies mengunjungi Masjid &amp; Yayasan Islamic Center HJ Aliyyah Baswedan yg didirikan sejak 2009 Oleh Ibunya Pak Anies. Dibangun diatas Batu yg didatangkan dari Gaza yg Berlumuran Darah Para Suhada Palestina. https://t.co/Ud4alRHmPC [RE ronaldy596]"
4365,milih ganjar pranowo aja bro dia serius banget ngurus isu kesehatan dan tindakan buat atasi pandemi keren jnd #jnk #ganjarmahfudrebound #ganjarpranowopilihanumat #jnkbarengganjar,Politik,"Milih Ganjar Pranowo aja, bro. Dia serius banget ngurus isu kesehatan dan tindakan buat atasi pandemi. Keren. JN18D1 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/bbug41Prpd"
4366,dukungan penuh untuk pak ganjar pranowo yang telah menciptakan smkn jatng anakanak miskin kini memiliki peluang lebih besar untuk meraih mimpi mereka #ganjarmahfud2024 #dulujokowisekarangganjar #coblos3,Politik,Dukungan penuh untuk Pak Ganjar Pranowo yang telah menciptakan SMKN Jat3ng Anak-anak miskin kini memiliki peluang lebih besar untuk meraih mimpi mereka @CN4KSFquESmKNcCk5iJ2ZRI7fjB+W42PwBgJy/z+Wys= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/AGZTyVXspQ
4367,anies separuh tentara kita tidak punya rumah dinas sementara menterinya punya hektar tanah gemoy langsung kena ulti,Politik,RT Anies: separuh tentara kita tidak punya rumah dinas sementara menterinya punya 340 hektar tanah.. Gemoy langsung kena ulti!! https://t.co/qPgfC2pOdu [RE ekowboy2]
4368,save the date pesta rakyat bulan depan party of democracy jangan lupa mari kita pilih ganjar pranowo dan buat indonesia lebih baik #ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Politik,"Save the date, Pesta Rakyat bulan depan, party of democracy! Jangan lupa, mari kita pilih Ganjar Pranowo dan buat Indonesia lebih baik. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/eDoLpYCr0K"
4369,pemerintah harus menggandeng masyarakat dari awal sebelum proses penambangan berlangsung tidak meninggalkan mereka seperti pengerjaan food estate di kalteng yang dikerjakan prabowo tanpa melibatkan masyarakat sekitar sehingga kerugiannya double negara rugi karena ladang food dijadikan lahan bisnis pejabatnya sendiri dan masyarakat kena bencana alam dari pembabatan hutan sembarangan dari lahan singkong yang gagal dan mangkrak pelibatan masyarakat digambarkan mahfud keberhasilan program di jawa tengah dengan cara musrenbang selain izin di sana juga menyerap aspirasi sekaligus melakukan kesepakatan bersama yang saling menguntungkan semua pihak semua dilakukan agar warga tidak hanya menjadi korban dari dampak lingkunga saja tapi juga turut serta mencegah dan ikut dalam prosesi penambangan sesuai dengan kemampuan mereka entah menjadi pekerja di lapangannya sampai di lain bagian agar mereka tidak tertinggal dari pekerja asing pendidikan yang cukup sesuai minat bakat juga perlu diajarkan pada generasi muda lewat program sekolah vokasi maupun sekolah kejuruan gratis yang juga sudah digagas ganjar dan mahfud semua saling berkesinambungan berjalan sayuksayuk rukun saling merangkul tentu semua harus dimulai dari pemimpinnya yang akan memberikan contoh agar dijalankan pemerintahan di setiap daerah dengan baik pula itu bagian dari rancangan matang ganjarmahfud untuk membangun negeri ini lewat infrastruktur juga melihat aspek alam yang memang sudah bersahabat dengan kita hanya ganjar dan mahfud yang mampu lewat debat kemarin komitmen itu semakin matang dengan konsisten untuk melayani rakyat yang bisa dilihat dari rekam jejak keduanya selama ini karena calon lain tidak menggambarkan itu dengan detail hanya pemaparan secara umumnya kesungguhan dalam komitmen memperbaiki alam demi mewujudkan pembangunan berkelanjutan dan berkeadilan bagi seluruh rakyat indonesia itu hanya nampak pada paslon kepercayaan itu timbul dari rekam jejak dan keseriusan mereka dalam mengeluarkan problem solving serta merancang matang program yang bermanfaat bagi semua pihak,Sumber Daya Alam,"RT Pemerintah harus menggandeng masyarakat dari awal sebelum proses penambangan berlangsung. Tidak meninggalkan mereka seperti pengerjaan food estate di Kalteng yang dikerjakan Prabowo, tanpa melibatkan masyarakat sekitar. Sehingga kerugiannya double, negara rugi karena ladang food dijadikan lahan bisnis pejabatnya sendiri dan masyarakat kena bencana alam dari pembabatan hutan sembarangan dari lahan singkong yang gagal dan mangkrak. Pelibatan masyarakat digambarkan Mahfud keberhasilan program @RGQ2kbuMCGnm80A1mG85sc4Fi1l56clXdVwIfrX5+h0= di Jawa Tengah dengan cara Musrenbang, selain izin di sana juga menyerap aspirasi sekaligus melakukan kesepakatan bersama yang saling menguntungkan semua pihak. Semua dilakukan agar warga tidak hanya menjadi korban dari dampak lingkunga saja, tapi juga turut serta mencegah dan ikut dalam prosesi penambangan sesuai dengan kemampuan mereka. Entah menjadi pekerja di lapangannya sampai di lain bagian. Agar mereka tidak tertinggal dari pekerja asing, pendidikan yang cukup sesuai minat bakat juga perlu diajarkan pada generasi muda lewat program sekolah vokasi maupun sekolah kejuruan gratis yang juga sudah digagas Ganjar dan Mahfud. Semua saling berkesinambungan, berjalan sayuk-sayuk rukun saling merangkul. Tentu semua harus dimulai dari pemimpinnya yang akan memberikan contoh, agar dijalankan pemerintahan di setiap daerah dengan baik pula. Itu bagian dari rancangan matang Ganjar-Mahfud untuk membangun negeri ini, lewat infrastruktur juga melihat aspek alam yang memang sudah bersahabat dengan kita. Hanya Ganjar dan Mahfud yang mampu, lewat debat kemarin komitmen itu semakin matang dengan konsisten untuk melayani rakyat yang bisa dilihat dari rekam jejak keduanya selama ini. Karena calon lain tidak menggambarkan itu dengan detail, hanya pemaparan secara umumnya. Kesungguhan dalam komitmen memperbaiki alam demi mewujudkan pembangunan berkelanjutan dan berkeadilan bagi seluruh rakyat Indonesia itu hanya nampak pada paslon 03. Kepercayaan itu timbul dari rekam jejak dan keseriusan mereka dalam mengeluarkan problem solving, serta merancang matang program yang bermanfaat bagi semua pihak. [RE Melihat_Indo]"
4370,anies baswedan saya terkejut pak presiden kok komentar debat makin mantap pilih pasangan amin anies baswedan muhaimin iskandar no #aminajadullu #anies2ndstage #aniesmuhaimin2024,Politik,"RT Anies Baswedan: Saya Terkejut, Pak Presiden Kok Komentar Debat Makin mantap pilih pasangan AMIN Anies Baswedan - Muhaimin Iskandar No 1 #AMINajadullu #Anies2ndStage #AniesMuhaimin2024 https://t.co/lARjQJp2Bw [RE Mdy_Asmara1701]"
